,Unnamed: 0.1,Unnamed: 0,id,author_id,text,hashtags,created_at,geo,like_count,quote_count,reply_count,retweet_count,possibly_sensitive,Actionability,Actionability_2
311,12454,455,1.5e+18,23847371.0,"“A historic site in Yoho National Park will be dismantled and removed this spring because of effects caused by climate change, Parks Canada announced” https://t.co/yBkihamSIK",5,2022-02-26T11:20:24.000Z,5,0,0,0,0,False,F,T
312,4974,4974,1.41e+18,365249229.0,Closed Parks - Branching Out Tree Program request at 121 Sierra Vista Ba SW https://t.co/LOxBVE9mpW. Completed - close sr. https://t.co/FerXpMROth,5,2021-06-22T23:21:45.000Z,"{'coordinates': {'type': 'Point', 'coordinates': [-114.1764637, 51.0209327]}, 'place_id': '53504716d445dcad'}",0,0,0,0,False,F,F
313,6478,6478,1.4e+18,18984207.0,"UPDATE:

Still slow and messy in the NW on Stoney Tr at Shaganappi Tr.  Detour remains in place for WB drivers at Shag. 

Heavier volume moves on to Symons Valley Rd (and Symons Valley Pkwy) &amp; Beddington Tr (and CHB.) #yyc #yyctraffic #yycroads #abroads https://t.co/nULMuxVXlh",#yyc #yyctraffic #yycroads #abroads,2021-06-01T17:50:54.000Z,5,0,0,2,0,False,F,F
314,9859,9859,1.38e+18,7.3e+17,"Beautiful Acreages &amp; Houses For Sale, Bragg Creek, AB.

Listings, Prices &amp; Photos: https://t.co/5Y3EIwSIp3

#BraggCree #Strathmore #YYCLiving #yycnow #yycsmallbusiness #yycrealestate #calgarylife #calgaryrealestate #calgaryalberta #albertacanada #acreage #Chestermere #Okotoks https://t.co/O8Mv3AFiYE",#BraggCree #Strathmore #YYCLiving #yycnow #yycsmallbusiness #yycrealestate #calgarylife #calgaryrealestate #calgaryalberta #albertacanada #acreage #Chestermere #Okotoks,2021-04-11T22:51:33.000Z,5,2,0,0,0,False,F,F
315,10378,10378,1.38e+18,293654204.0,"Window Tint Calgary
auto window tints are one of the bestselling auto accessories. 
403.250.3722
1725 32 Ave NE Calgary AB
https://t.co/H25lIEYIMh
#yyc #yycnow #yycliving #yycroads #calgarylife #calgaryliving #calgarynow https://t.co/h2AcZ4YVQ9",#yyc #yycnow #yycliving #yycroads #calgarylife #calgaryliving #calgarynow,2021-04-02T19:43:00.000Z,5,0,0,0,0,False,F,F
316,20348,8349,1.44e+18,1.18e+18,STOLEN - Gray Rocky Mountain Bicycles Element 930 in Riverbend https://t.co/gH5vQXWF2v #yycbike https://t.co/slFp6CjjaT,#yycbike,2021-09-20T18:32:03.000Z,5,0,0,0,0,False,T,T
317,14164,2165,1.48e+18,9.28e+17,"Find Your Home With Us! Click the link to find out how https://t.co/jtTjc8YajP
#homesforsale #realestate #realtor #forsale #househunting #newhome #home #property #realestateagent #realty  #yycliving https://t.co/C7ZspRsJVi",#homesforsale #realestate #realtor #forsale #househunting #newhome #home #property #realestateagent #realty #yycliving,2022-01-18T23:46:14.000Z,5,1,0,0,0,False,F,F
318,13413,1414,1.49e+18,1850166984.0,PSA: these machines fight inflation (and will save you gas $$!) #yycbike https://t.co/LDpSoasEje https://t.co/EOBQHUXItb,#yycbike,2022-02-04T20:40:35.000Z,5,34,0,6,6,False,F,T
319,19755,7756,1.44e+18,8.63e+17,"Have you been to Siffleur Falls or Cavalcade lately?  Then you probably saw the precast washrooms we recently installed for Alberta Environment and Parks.

#sustainable #concrete #building #engineer #construction #banffnationalpark #mountains #reddeer #yyc #calgary #yeg #alberta https://t.co/tr7fhY7dGp",#sustainable #concrete #building #engineer #construction #banffnationalpark #mountains #reddeer #yyc #calgary #yeg #alberta,2021-09-30T16:39:18.000Z,5,1,0,0,0,False,F,T
320,2124,2124,1.42e+18,385593609.0,"In Seattle, streetscape improvements, tickets as transit day passes, bus priority, protected bike lanes, and other features accompany the opening of the city's renovated future NHL arena:

https://t.co/puPTvwG8Fs 

#yycplan",#yycplan,2021-08-06T16:27:17.000Z,5,2,0,1,1,False,F,T
321,15914,3915,1.47e+18,3191975253.0,"How is Calgary inclusive? Such a great provocation for our @yycCCOM team to explore with @2schoolyyc as our guide. @yycbump murals and @cityofcalgary parks create opportunities to explore and learn together. Wonderful to gather, learn, &amp; share in community. #yycCCOM https://t.co/R3Eca6DZGF",#yycCCOM,2021-12-10T23:04:48.000Z,5,17,0,0,5,False,F,F
322,2318,2318,1.42e+18,909045265.0,@DirtTruckDriver @joe381 @RachelNotley You guys are unserious. We live in a country and province where it's cold more months in a year than it's hot. Roads are supposed to be for cars &amp; I hope all the unrealistic bike lane &amp; walking 247 loving city councilors are all voted out this fall in Edmonton and Calgary.,5,2021-08-03T17:52:29.000Z,5,1,0,1,0,False,T,F
323,16864,4865,1.46e+18,1534553190.0,"#yycbike: based on the newly snowy conditions, would you go for option a or b today (Summer bike or #frostbike)? https://t.co/gtugECpp4Z",#yycbike #frostbike,2021-11-23T20:46:02.000Z,5,0,0,1,0,False,F,T
324,6237,6237,1.4e+18,8.28e+17,Cannot believe @cityofcalgary is looking to ticket people that are not required by law to have a speedometer. Wonder how that will stand up in court! Time for change and to perhaps fine for unsafe riding. Do we need people with flag in front of us? #yycbike #yyc,#yycbike #yyc,2021-06-04T03:43:14.000Z,5,5,1,1,0,False,T,F
325,8890,8890,1.39e+18,438578308.0,"The elusive Americano Chocolate Zebra
#wildlifephotography #yycliving #yycsmallbusiness #alta #alberta https://t.co/9g044Dq9dk",#wildlifephotography #yycliving #yycsmallbusiness #alta #alberta,2021-04-27T01:33:27.000Z,5,1,0,0,0,False,F,F
326,19727,7728,1.44e+18,21037096.0,"Emergency crews are on scene of an early morning hit-and-run in the city's southeast that left one man with severe, life threatening injuries.  #yyc #yycroads @ctvryanwhite https://t.co/qZ5CiGDama",#yyc #yycroads,2021-10-01T12:29:19.000Z,5,1,1,0,2,False,T,T
327,18856,6857,1.45e+18,1.38e+18,@RafaelPern @EWoolleyWard8 @heylaineys @twiwanicki @seanchucalgary Weird how Kenney doesn't have the authority to strip budget from a municipality. Clearly it was #Liberal #Mayor #Nenshi that covered up the defund the Police idea. #FarkYES @JeromyYYC  #yycvotes #yyc #yycliving,#Liberal #Mayor #Nenshi #FarkYES #yycvotes #yyc #yycliving,2021-10-17T02:34:21.000Z,5,0,0,0,0,False,F,F
328,13562,1563,1.49e+18,3000598092.0,"1027 #yycbike trips were counted on street on Mon Jan 31

Busiest:
8th Ave at 8th St SW: 279
5th St Underpass: 197
5th St and 4th Ave: 140",#yycbike,2022-02-01T14:24:38.000Z,5,1,0,0,0,False,T,T
329,12055,56,1.5e+18,2820326371.0,"@oldman_boy Calgary is the exact same way. But hey, at least the bike lanes are cleared! 
Maybe @CWalcottYYC can do something for us downtown pedestrians, and peoples with disabilities.",5,2022-03-07T19:57:32.000Z,5,0,0,0,0,False,T,F
330,14739,2740,1.48e+18,3000598092.0,"220 #yycbike trips were counted on MUPs on Wed Jan 05

Busiest:
Glenmore Pathway near Glenmore Landing: 137
Peace Bridge: 62
Memorial Drive E of Prince's Island Bridge: 21",#yycbike,2022-01-06T14:27:17.000Z,5,0,0,0,0,False,T,T
331,13322,1323,1.49e+18,18416349.0,Behind the #nft - Cotton Candy Skies -  Selling my bike in #yyc and had a flight delay so called a buddy to go on a heli trip! https://t.co/JtINmPuvXA,#nft #yyc,2022-02-07T01:05:21.000Z,{'place_id': '0e9966c128992fda'},2,0,0,0,False,F,T
332,8994,8994,1.39e+18,7.02e+17,"Marinating Atlantic Salmon with a house sweet teriyaki glaze.

https://t.co/LqWLc9ZZmD

#truenorthcuisine #canadiana #yycliving #yyclocal #weekenddinnerkit #KHathome #kleinplates https://t.co/3rHbercC16",#truenorthcuisine #canadiana #yycliving #yyclocal #weekenddinnerkit #KHathome #kleinplates,2021-04-24T18:41:36.000Z,5,5,0,0,2,False,F,F
333,11193,11193,1.37e+18,125082324.0,"@Chealion @bclarkinAB @JyotiGondek @yyc_bob It worked worked quite well in North Hill. Excellent conversations by everyone involved. And yes, Local Area Plan is where the rubber hit the road. But the Guidebook is the basis of the local area plans, which is why its correctly proposed as statutory #yyccc #yycplan https://t.co/UX7EHI0UY0",#yyccc #yycplan,2021-03-20T17:10:57.000Z,5,2,0,1,0,False,F,F
334,4207,4207,1.41e+18,2495379210.0,Calgary City Council: Defend Calgary Parks - Sign the Petition! https://t.co/jGnzK07wlw via @Change,5,2021-07-06T04:45:48.000Z,5,0,0,0,0,False,F,T
335,206,206,1.43e+18,76596783.0,"In a Friday morning press conference, Alberta Minister of Health Tyler Shandro informed Albertans that, effective at 8 am on Saturday, September 4, the province will be making masks mandatory in all indoor public spaces and workplaces.

https://t.co/aLeDsWdDr8",5,2021-09-06T13:42:37.000Z,5,1,0,1,0,False,F,T
336,1289,1289,1.43e+18,1.11e+18,"We're thrilled to be presenting a snapshot of the great work being done by @WPPuppetTheatre! Join their virtual workshop, on Saturday afternoon, from the comfort of your own home. #yycarts #yycevents #yycliving https://t.co/EcfIXfErBR",#yycarts #yycevents #yycliving,2021-08-19T21:16:57.000Z,5,2,0,0,0,False,F,T
337,3735,3735,1.41e+18,31496829.0,"I made a video using a bunch of suggestions from the community about staying cool while bike commuting in summer. 
#yyjbike #bikeyvr #yycbike  #yegbike #yxebike #yqrbike #bikewpg #pdxbikes #bikela #bikeTO #ottbike #velomtl #bikemn #bikenyc 
https://t.co/sUew3UVNFj",#yyjbike #bikeyvr #yycbike #yegbike #yxebike #yqrbike #bikewpg #pdxbikes #bikela #bikeTO #ottbike #velomtl #bikemn #bikenyc,2021-07-13T16:20:50.000Z,5,9,1,0,2,False,F,T
338,11610,11610,1.37e+18,138913667.0,"Went for a walk to Eau Claire and promptly turned right around. Switched back to the Memorial Drive open street and, oh my goodness, so much better! I love seeing so many people out, but that was a little too much for my pandemic anxiety. #yycwalk #yycbike https://t.co/EJ1DoGvNtA",#yycwalk #yycbike,2021-03-15T00:24:15.000Z,5,50,1,5,0,False,T,T
339,388,388,1.43e+18,277727944.0,"Good morning, #YYC! Sunrise today on September 3, 2021 at 06:53AM, with a high of 22C. Have a great day! #calgary #weather #kxcalgary #yycnow #yycliving",#YYC #calgary #weather #kxcalgary #yycnow #yycliving,2021-09-03T13:19:19.000Z,5,0,0,0,0,False,F,F
340,12052,53,1.5e+18,174657462.0,"Happy Monday yo ! You are beyond powerful. Check it out:

#calgary #calgaryre #calgaryrealestate #YYCliving #myhomeagent #getsoldyyc #guaranteedsold #bitcoin #xlm #cryptocurrency #ethereum #motivation #inspire #xrp #lifeLessons #NumberOneSkill https://t.co/TmAANlNzcf",#calgary #calgaryre #calgaryrealestate #YYCliving #myhomeagent #getsoldyyc #guaranteedsold #bitcoin #xlm #cryptocurrency #ethereum #motivation #inspire #xrp #lifeLessons #NumberOneSkill,2022-03-07T20:35:58.000Z,5,0,0,0,0,False,F,F
341,18285,6286,1.45e+18,1.18e+18,STOLEN - Red GT Bicycles Avalanche  in Downtown https://t.co/fzkBi8gWC7 #yycbike https://t.co/90edVRz9ZW,#yycbike,2021-10-26T15:09:57.000Z,5,0,0,0,0,False,T,T
342,8215,8215,1.39e+18,263434955.0,@devsavesdaworld A big black truck with an Alberta license plate. #yycbike,#yycbike,2021-05-07T03:58:45.000Z,5,5,0,2,0,False,F,F
343,4193,4193,1.41e+18,365249229.0,"Opened Detour Inquiry request via iphone at 2324 2 A St SE https://t.co/llsrCrsXTN. The stampede campers have closed and locked the stampede gate with a bike lock to prevent pathway use, but there is no active permit displayed on the pathway map.",5,2021-07-06T14:48:16.000Z,"{'coordinates': {'type': 'Point', 'coordinates': [-114.05810183, 51.03292518]}, 'place_id': '53504716d445dcad'}",0,0,0,0,False,F,T
344,2137,2137,1.42e+18,3000598092.0,"6010 #yycbike trips were counted on street on Thu Aug 05

Busiest:
5th St Underpass: 1538
5th St and 4th Ave: 854
8th Ave at 8th St SW: 771",#yycbike,2021-08-06T14:21:55.000Z,5,0,0,0,0,False,T,T
345,18424,6425,1.45e+18,69941209.0,"If it snows tonight you can blame Jackie, she just had her snow tires installed 🤣❄️🚲#yycbike https://t.co/Vg1LroEyw1",#yycbike,2021-10-23T19:35:33.000Z,5,13,0,3,1,False,F,T
346,9133,9133,1.39e+18,18984207.0,Snow falling in the SW: G'more Tr at 14 St SW. #yyc #yyctraffic #yycroads #abroads #springsnow https://t.co/D4RIsGwWTn,#yyc #yyctraffic #yycroads #abroads #springsnow,2021-04-22T14:43:35.000Z,5,0,0,0,0,False,F,T
347,5571,5571,1.4e+18,153913670.0,"Celebrating Dragon Boat Festival today with my favorite Taiwanese style Zongzi (sticky rice dumplings) from @tt_supermarket filled with pork belly, salted egg yolk and shiitake mushrooms.

#yyceats #yycfoodie #yycfood #yycliving #yyclife #chinesefood #dr… https://t.co/peKLbTDs0z https://t.co/yySvUvjchQ",#yyceats #yycfoodie #yycfood #yycliving #yyclife #chinesefood #dr,2021-06-14T18:32:44.000Z,5,3,0,1,0,False,F,T
348,15993,3994,1.47e+18,1.18e+18,STOLEN - Green Marin Bikes Small frame in Downtown https://t.co/BR769SgVNW #yycbike,#yycbike,2021-12-09T18:50:04.000Z,5,0,0,0,0,False,T,T
349,17898,5899,1.46e+18,3000598092.0,"2038 #yycbike trips were counted on MUPs on Tue Nov 02

Busiest:
Memorial Drive at 19th St NW: 495
Peace Bridge: 492
Glenmore Pathway near Glenmore Landing: 348",#yycbike,2021-11-03T14:27:03.000Z,5,0,0,0,0,False,T,T
350,13155,1156,1.49e+18,1.32e+18,"Check this hot garbage of a take, it sounds like one of the cknvoy truckers.

""If I don't get my way everything is wrong and nobody listens""

""Meaningful duscussion"" is coded language NIMBYs use to stop progress and change from happening. #yyc #yycplan https://t.co/7KFvuv64YY https://t.co/04UGukFWYY",#yyc #yycplan,2022-02-10T14:02:12.000Z,5,1,0,0,0,False,F,F
351,20379,8380,1.44e+18,1.18e+18,STOLEN - Purple SCOTT Contessa Speedster in Southwest Calgary https://t.co/VS2pGJejQu #yycbike https://t.co/wdmAprAPUo,#yycbike,2021-09-19T22:15:43.000Z,5,0,0,0,0,False,T,T
352,18247,6248,1.45e+18,18982486.0,UPDATE: Deerfoot Tr NB RHL blocked between 17 Ave/Blackfoot Tr and Memorial Dr. Stay LEFT. #yyc #yyctraffic #yycroads #abroads #660traffic,#yyc #yyctraffic #yycroads #abroads #660traffic,2021-10-27T14:18:10.000Z,5,0,0,0,0,False,T,T
353,8211,8211,1.39e+18,18984207.0,"Overnight until 6 AM in the SW on Tsuut'ina Tr between Fish Creek Blvd &amp; 130th Ave, lane closures go in each direction with speeds down to 80 km/h. #yyctraffic #yycroads",#yyctraffic #yycroads,2021-05-07T04:21:20.000Z,5,0,0,0,0,False,F,T
354,19270,7271,1.45e+18,1726620044.0,"@greecebaII @DracoLib @TheAlexCHC Dr. Robert Dickson has been practicing in #Calgary for over 30 years. He has a medical degree and is an expert. Listen to what he has to say:
https://t.co/XRqmWQsUdF

#yyc #yycvotes #yycnow #calgary #yycliving #yyccc #calgaryelection #yycmusic #calgaryevents #calgarylife #yycvote",#Calgary #yyc #yycvotes #yycnow #calgary #yycliving #yyccc #calgaryelection #yycmusic #calgaryevents #calgarylife #yycvote,2021-10-09T03:14:54.000Z,5,1,0,1,0,False,F,F
355,15837,3838,1.47e+18,2397367243.0,Want to spend the weekend learning how to remote view the psychic way?  Sign up today at https://t.co/E78YtbEOHZ #remoteviewing #psychicmedium #yyc #yycliving #yycpsychic #joinus #calgary https://t.co/Dr5H0g4icD,#remoteviewing #psychicmedium #yyc #yycliving #yycpsychic #joinus #calgary,2021-12-13T03:06:05.000Z,5,1,0,1,1,False,F,F
356,11708,11708,1.37e+18,277727944.0,"Good morning, #YYC! Sunrise today on March 13, 2021 at 06:53AM, with a high of 13C. Have a great day! #calgary #weather #kxcalgary #yycnow #yycliving",#YYC #calgary #weather #kxcalgary #yycnow #yycliving,2021-03-13T14:21:32.000Z,5,0,0,0,0,False,F,F
357,12542,543,1.5e+18,2324131046.0,Ran out of time for a workout during daylight hours. Plan B wasn’t so bad though. #yycbike #winter #fishcreek https://t.co/GCl1SybCMh,#yycbike #winter #fishcreek,2022-02-24T06:15:23.000Z,5,11,0,0,0,False,F,F
358,5252,5252,1.41e+18,1.34e+18,@JeffDavisonYYC @Ward4Ward1 Only in Calgary would it be newsworthy that city council has finally taken steps to give the City's director of roads the authority to declare a snow emergency. Maybe now council can take up other important issues like deciding when to cut the grass in city parks.,5,2021-06-18T20:48:56.000Z,5,1,0,0,0,False,T,T
359,11174,11174,1.37e+18,756985.0,"@cityofcalgary Is there an eta when this will be done being set up? Roughly half the length was set up this afternoon.

#yycbike",#yycbike,2021-03-20T21:20:13.000Z,5,1,0,0,0,False,F,F
360,14556,2557,1.48e+18,2223448596.0,"I will never understand how a developed country has so many sleeping in doorways, parks, stations, some freezing as they do so. 
Calgary to close some LRT stations overnight to keep out homeless sleepers | CBC News https://t.co/A7O6sDqsPA",5,2022-01-10T15:07:11.000Z,5,4,2,0,1,False,T,F
361,3775,3775,1.41e+18,287428829.0,"This is what happens when I bring my phone while walking the puppy! Haha. Many stops were made making some other people a little antsy

#yyc #yycliving #yycnow #capturecalgary #cityliving #citylife #flowers #nature https://t.co/5P1OwoPqfH https://t.co/YIyVP3Gahf",#yyc #yycliving #yycnow #capturecalgary #cityliving #citylife #flowers #nature,2021-07-13T03:35:36.000Z,5,3,0,1,0,False,F,T
362,4877,4877,1.41e+18,365249229.0,Closed Parks - Branching Out Tree Program request at 196 Nolanhurst Cr NW https://t.co/MAE3CMEoIB. Completed - close sr. https://t.co/dA5XHiwAud,5,2021-06-24T14:19:40.000Z,"{'coordinates': {'type': 'Point', 'coordinates': [-114.17537799, 51.17625657]}, 'place_id': '53504716d445dcad'}",0,0,0,0,False,F,F
363,9578,9578,1.38e+18,1354634546.0,Just popped in to @twowheelview for a couple things &amp; spotted a Kinderbike bike that would be perfect for a 2-5yr old kidlet. If anyone is looking for one this would be excellent. I’ve added some info about it. #yycbike #yyc https://t.co/arHAO6YyjN,#yycbike #yyc,2021-04-15T18:42:44.000Z,5,4,1,0,0,False,F,F
364,7106,7106,1.4e+18,20802658.0,It was a beautiful day on the bike (when the sun was out). Are we ever lucky to have this in our backyard. #yycbike https://t.co/EfEkLyeDxx,#yycbike,2021-05-23T01:26:04.000Z,5,20,0,4,0,False,F,T
365,5166,5166,1.41e+18,1.4e+18,🚨 NEW mystery location is up! Hint: Bird’s eye view of River Walk. 🤔 #calgary #calgarybike #calgarycycling #calgarybiketag #yyc #yycbike #yyccycling #yycbiketag https://t.co/FccTicz6D6,#calgary #calgarybike #calgarycycling #calgarybiketag #yyc #yycbike #yyccycling #yycbiketag,2021-06-20T13:08:35.000Z,{'place_id': '53504716d445dcad'},2,0,1,1,False,F,T
366,19172,7173,1.45e+18,519936959.0,"Bike theft hasn't been a major 2021 #yycvote issue and while most #YYCCC candidates support the Always Available for All Ages &amp; Abilities (5A) Network plan, the plan is missing secure bike parking infra at all destinations (not just LRT stations). 4/6 https://t.co/DXieryjzdK",#yycvote #YYCCC,2021-10-11T16:06:09.000Z,5,2,0,1,0,False,F,F
367,14904,2905,1.48e+18,114991568.0,"@lesleychestrman Family and I were just at our city park (fish Creek in Calgary ) and we were talking about the ridiculous over reaction in the beginning. Huge open spaces / parks closed. 
Now we're still seeing stupid things like out door curfews.Because covid only comes out at night I guess..🙄",5,2022-01-02T22:12:52.000Z,5,0,0,0,0,False,F,T
368,11743,11743,1.37e+18,1.35e+18,"Peach OG is on for $99 still #YYC!  Enjoy a kushy peachy experience. 
https://t.co/g8WltAvgxq

#yycliving #yyclife #yycdelivery https://t.co/uEPT4RXtYh",#YYC #yycliving #yyclife #yycdelivery,2021-03-12T23:02:02.000Z,5,0,0,0,0,False,F,T
369,5497,5497,1.4e+18,39330665.0,@Toirtis @caffinyyc @BadLibrarian @ratliw @KnifeNerd How many following #yycbike would join?,#yycbike,2021-06-15T23:39:45.000Z,{'place_id': '53504716d445dcad'},3,0,1,0,False,F,F
370,17225,5226,1.46e+18,69941209.0,"Whatever the road, in all conditions. Crafted with purpose to provide versatile bags for your bicycle adventures. 
🚲🏕
Brooks England's SCAPE collection. Now in stock. #everydayadventures #momandpopshop #calgary #alberta #explorealberta #explorecalgary #travelalberta #yycbike https://t.co/poRfUjNJgO",#everydayadventures #momandpopshop #calgary #alberta #explorealberta #explorecalgary #travelalberta #yycbike,2021-11-17T16:23:33.000Z,5,7,0,2,1,False,F,T
371,13280,1281,1.49e+18,247836666.0,"Christ on a bike. Now I get to be racially traumatized on weekdays too in Calgary, not just every damn weekend since March 2020. https://t.co/KVHxRo1CqW",5,2022-02-07T21:08:55.000Z,5,40,0,7,3,False,F,T
372,17042,5043,1.46e+18,1.21e+18,@dbinyyc We should take @YYCTKW out for a bike ride.   You in @JackieSeidel1  @dbinyyc needs some time in the Saddleback of that pink Beauty.       anyone else in #yycbike want to join ?,#yycbike,2021-11-20T03:28:38.000Z,5,8,0,3,0,False,F,T
373,9076,9076,1.39e+18,3000598092.0,"1069 #yycbike trips were counted on street on Thu Apr 22

Busiest:
5th at CPR: 235
8th and 12th SW: 146
2nd and 12th: 141
*Incomplete Data",#yycbike,2021-04-23T12:32:34.000Z,5,0,0,0,0,False,T,T
374,15794,3795,1.47e+18,87878273.0,"Check This Out!
https://t.co/awMfoE9kAm
#calgaryhomes #calgarybuzz #yychomes #yycliving #calgaryrealestate #yycrealestate #calgaryrealestate #yycrealtor #yyccalgary #therealestatecompany",#calgaryhomes #calgarybuzz #yychomes #yycliving #calgaryrealestate #yycrealestate #calgaryrealestate #yycrealtor #yyccalgary #therealestatecompany,2021-12-13T19:54:41.000Z,5,0,0,0,0,False,F,F
375,12776,777,1.49e+18,1.38e+18,"@PlaceHadyn @gerwingtim A good reminder though that Eric Harvie’s lease holdings at Leduc no.1 oil well helped build hundreds of public works across Canada that we all enjoy today - Calgary Zoo, Heritage Park, Banff School of Fine Arts, 8 B.C. Parks, Maritime Museum in Halifax and much more in trails.",5,2022-02-18T16:19:10.000Z,5,1,0,1,0,False,F,T
376,4363,4363,1.41e+18,19041310.0,Please be advised that the intersection of Blackfoot Trail and Ayliffe Road S.E. is closed in all directions due to flash flooding. Please avoid the area if possible. #yyc #yyctraffic #yycroads,#yyc #yyctraffic #yycroads,2021-07-03T00:22:36.000Z,5,51,0,3,46,False,F,T
377,3056,3056,1.42e+18,8.19e+17,"THE RIDE IS ON IM DOING IT 66 YEARS YOUNG OVER Weight AND OVER THE HILL GO FIGURE ON A PEDDLE BIKE
RICHMOND HILL ONTARIO CANADA TO VANCOUVER CANADA AROUND 4500 K
 LET THIS RIDE BE YOUR EYES
 https://t.co/MVsplRw4y2
  Calgary Alberta 3238 k so far    July 22 2021",5,2021-07-22T20:39:20.000Z,5,1,0,0,0,False,F,F
378,9699,9699,1.38e+18,490994576.0,"Bike Root Ride tomorrow!

Meeting at Bike Root on UofC campus at 9:30 and taking the train all the way down. Should be Leaving Somerset around 10:45/11 Send a message for more details
#yycbike #yycride
https://t.co/O5JKi0N7Mj",#yycbike #yycride,2021-04-14T01:08:54.000Z,5,1,0,0,0,False,F,T
379,7222,7222,1.4e+18,277727944.0,"Good morning, #YYC! Sunrise today on May 21, 2021 at 05:37AM, with a high of 11C. Have a great day! #calgary #weather #kxcalgary #yycnow #yycliving",#YYC #calgary #weather #kxcalgary #yycnow #yycliving,2021-05-21T12:21:33.000Z,5,0,0,0,0,False,F,F
380,6964,6964,1.4e+18,18984207.0,"Overnight until 5 AM in the NW, roadwork impacts Crowchild Tr at 16th Ave. #yyctraffic #yycroads",#yyctraffic #yycroads,2021-05-26T03:19:01.000Z,5,1,0,0,1,False,F,F
381,18700,6701,1.45e+18,226364959.0,"BEAUTY + FUNCTION 💖 || 8,902 sq ft || Bearspaw || Dream home design by our team @phaseonedesign⁠

#dreamhome #yycliving #vancouverliving  #vancouverhomes #okanaganlifestyle #okanaganliving #kelownaliving https://t.co/h9RLNWeNcZ",#dreamhome #yycliving #vancouverliving #vancouverhomes #okanaganlifestyle #okanaganliving #kelownaliving,2021-10-19T16:25:40.000Z,5,1,0,0,0,False,F,F
382,15946,3947,1.47e+18,262833215.0,"#UnofficialSponsor - Holiday Hacks! Gear up for the holidays, and download our FREE Holiday Hacks Guide today. 🎄

Download now: https://t.co/CW7a3hbv1H

#yyc #yycliving #yycshoplocal #holidayhacks #holidayseason #yycfamily https://t.co/tez0CuuGus",#UnofficialSponsor #yyc #yycliving #yycshoplocal #holidayhacks #holidayseason #yycfamily,2021-12-10T16:02:46.000Z,5,0,0,0,1,False,F,T
383,13823,1824,1.49e+18,1.09e+18,"Thank you to @youthenroute for having us host our maintenance class for Lester B Person highschool. What a great time with a great group 🙂
🔗 Link in our bio for maintenance classes &amp; services.
Thanks you to #yycbike community also.
@BPCycleSport @bikecalgary @Ridleys
.
#yyc https://t.co/MCjvYS3LvM",#yycbike #yyc,2022-01-26T21:26:30.000Z,{'place_id': '53504716d445dcad'},10,1,0,1,False,F,F
384,4155,4155,1.41e+18,1.17e+18,"We love Winter Olympics, we can't afford
We love our youths, we don't have jobs for you
We love inner town businesses, we can't keep them
We love parks, we can't save them from developers
We love Green Line, we can't afford it
We hate over taxation, then what?
#yyc #yyccc #abpoli https://t.co/QRNopVXCHN",#yyc #yyccc #abpoli,2021-07-06T23:43:44.000Z,5,3,0,0,3,False,T,T
385,11139,11139,1.37e+18,70315912.0,"Chow-Fraser is asking Parks Canada to extend winter closures of the Tonquin backcountry in Jasper National Park. Tonquin’s alpine valleys are home to a herd down to about 10 breeding females.

https://t.co/V9srPXLRIE #jasper #yeg #yyc",#jasper #yeg #yyc,2021-03-21T15:59:48.000Z,5,6,0,0,1,False,F,F
386,19648,7649,1.44e+18,2585175399.0,"@FairQuestions Things are done different in certain places in Europe. Just look at the debates and debacle that bike lanes caused in Calgary. Yet you go to the Netherlands or Denmark….A non issue. Things are just handled differently here whether political or not, I guess I could be wrong…",5,2021-10-02T18:35:04.000Z,5,0,0,0,0,False,T,T
387,13205,1206,1.49e+18,416389109.0,10 Winter Walks and Hikes to Enjoy with your Family in Kananaskis - https://t.co/HXkVhk6GF5 #YYCliving #kananaskis #explorealberta https://t.co/jUpFy6zbKc,#YYCliving #kananaskis #explorealberta,2022-02-09T15:09:03.000Z,5,0,0,0,0,False,F,T
388,2082,2082,1.42e+18,18984207.0,"Overnight until 6 AM in the NW, reconstruction ties up traffic at John Laurie Blvd &amp; Shaganappi Tr. #yyctraffic #yycroads",#yyctraffic #yycroads,2021-08-07T02:08:22.000Z,5,0,0,0,0,False,F,T
389,20298,8299,1.44e+18,293654204.0,"Company or Custom Decals &amp; Wraps

3M &amp; Avery Certified Vehicle Wraps. Supply, Design &amp; Installation.

 Free Shipping in Canada!

403.250.3722

#yyc #yyctraffic #calgary #YYCliving #3M #decals #wrap #yycroads https://t.co/hbXed3AVtU",#yyc #yyctraffic #calgary #YYCliving #3M #decals #wrap #yycroads,2021-09-21T15:12:00.000Z,5,0,0,0,1,False,F,F
390,456,456,1.43e+18,18984207.0,"Good morning, #yyc!

Sunshine to start Thursday! 
Are you feeling the ""back-to-school"" rush hour volume crunch this week? #yyctraffic #yycroads #abroads #yycpatience 

(PIC: JLB at Shaganappi Tr NW.) https://t.co/zanikhB1Lw",#yyc #yyctraffic #yycroads #abroads #yycpatience,2021-09-02T13:57:52.000Z,5,0,0,0,0,False,F,F
391,20829,8830,1.44e+18,18984207.0,"In the NE, EB Stoney Trail approaching Deerfoot Trail, multiple callers are reporting heavy rainfall with limited visibility. Keep your taillights on and be cautious driving through the area. Expect intermittent delays. #yyctraffic #yycroads https://t.co/oJUB3potq9",#yyctraffic #yycroads,2021-09-12T18:50:36.000Z,5,0,0,0,0,False,F,T
