,Unnamed: 0,id,author_id,text,hashtags,created_at,geo,like_count,quote_count,reply_count,retweet_count,possibly_sensitive,Actionability
9830,9830,1.38E+18,6526892,"Thank you @helenipike for a thoughtful, considerate story on active mobility infrastructure in Chinatown. #yycbike #yycwalk @bikecalgary https://t.co/rJEmC24WjP",#yycbike #yycwalk,2021-04-12T15:21:02.000Z,,8,1,0,1,FALSE,TRUE
5383,5383,1.41E+18,1.18E+18,STOLEN - Black Ironhorse Bicycles in Downtown https://t.co/um6WKo8Ri4 #yycbike,#yycbike,2021-06-17T16:03:00.000Z,,1,0,0,0,FALSE,TRUE
7802,7802,1.39E+18,1.39E+18,"J CREATES
·⁠
The latest make for a lovely client, a classic black cotton bucket hat, perfect for any occasion 🤗
·
Shopping Local has never been this Valuable 🌱⁠

#yyc #localgoodsyyc #supportlocalyyc #yycnow #yycbuzz #yycliving #loveyyc #yyclocalbusiness #covid19ab https://t.co/73tPD30fDd",#yyc #localgoodsyyc #supportlocalyyc #yycnow #yycbuzz #yycliving #loveyyc #yyclocalbusiness #covid19ab,2021-05-12T13:03:01.000Z,,2,0,0,0,FALSE,FALSE
4328,4328,1.41E+18,257173565,Some of my favourites at the farmers market right now... What are your favourites? 🥰 #eatlocal #farmersmarket #yyc  #yyclocal #calgaryfarmersmarket #freshfood #yycliving #yycfood  #dietitianeats #yycfoodie #yycfoodies #yycdietitian #foodbloggers #foo… https://t.co/oN2wC7TmSG https://t.co/7bSHVo7NpJ,#eatlocal #farmersmarket #yyc #yyclocal #calgaryfarmersmarket #freshfood #yycliving #yycfood #dietitianeats #yycfoodie #yycfoodies #yycdietitian #foodbloggers #foo,2021-07-03T19:08:14.000Z,,0,0,0,1,FALSE,FALSE
10626,10626,1.38E+18,254203225,"We're partnering with @STSConnections this summer to offer two unique camps. Choose from our half-day trailside mechanics course or the 5-day bike packing adventure. You don't have to be a student of the school but you do have to be 14-17 yrs old! https://t.co/VnJo3F5E6T
#yycbike https://t.co/NmsNU1Sc1m",#yycbike,2021-03-29T18:11:33.000Z,,5,1,0,2,FALSE,TRUE
8286,8286,1.39E+18,970575198,#yycbike Tuscany pathway from Stoney trail bridge to train station is “open” @Matticusssss @almosthippiemum https://t.co/ZbFSCYmmVd,#yycbike,2021-05-06T00:11:54.000Z,,22,0,4,1,FALSE,TRUE
13139,1140,1.49E+18,24798218,"Hey #yycbike, check out the new concept options for walking and wheeling connections on McDougall Road in Bridgeland and share your feedback! 
https://t.co/EfEXoppbFr",#yycbike,2022-02-10T17:13:35.000Z,,1,0,0,0,FALSE,TRUE
16836,4837,1.46E+18,50316238,"#yycbike report: Bow North Sunnyside to Nose creek cleared, mainly bare. From Spark to top of Fox Hollow hill trace coverage. No evidence of icing along the route.",#yycbike,2021-11-24T13:08:07.000Z,,12,0,0,1,FALSE,TRUE
13597,1598,1.49E+18,151096412,Here's a little guy learning the basics to start your week!! #Mondaymotivation #yycbusiness #yycfieldhockey #yycsport #fieldhockey #sportforlife #yyc #calgaryliving #yycbuzz #alberta #yycliving #calgaryalberta #yyclife https://t.co/NxKcSrddLT,#Mondaymotivation #yycbusiness #yycfieldhockey #yycsport #fieldhockey #sportforlife #yyc #calgaryliving #yycbuzz #alberta #yycliving #calgaryalberta #yyclife,2022-01-31T21:16:35.000Z,,3,0,0,0,FALSE,FALSE
18933,6934,1.45E+18,1.18E+18,STOLEN - Blue NCM eBikes Moscow Plus https://t.co/oIpC9nvacS #yycbike,#yycbike,2021-10-15T15:56:09.000Z,,0,0,0,0,FALSE,TRUE
10854,10854,1.38E+18,21233181,@rdmborden @haanapopyk @CalgaryPolice With this nicer weather out we hope that CPS will increase their foot patrols and bike presence especially in the Beltline area where these incidents have been reported. The citizens of Calgary deserve to feel safe,,2021-03-25T15:43:23.000Z,,1,0,0,0,FALSE,FALSE
19388,7389,1.45E+18,3000598092,"3576 #yycbike trips were counted on MUPs on Wed Oct 06

Busiest:
Glenmore Pathway near Glenmore Landing: 1099
Peace Bridge: 771
Memorial Drive at 19th St NW: 663",#yycbike,2021-10-07T14:26:13.000Z,,0,0,0,0,FALSE,TRUE
20626,8627,1.44E+18,15933148,There is still time to provide your input on how to improve public spaces and mobility options around the future Ramsay-Inglewood LRT Station. Visit https://t.co/oP2gBd6bev before September 19.,,2021-09-15T15:00:03.000Z,,0,0,0,0,FALSE,TRUE
132,132,1.44E+18,1.18E+18,STOLEN - Gray GT Bicycles Agressor in Southwest Calgary https://t.co/x6K8zDEZXG #yycbike,#yycbike,2021-09-07T15:53:25.000Z,,0,0,0,0,FALSE,TRUE
9894,9894,1.38E+18,103680135,"Rise and shine, Calgary! Get out there and enjoy they day 💃 🕺 (📸: @kristen_anne)
.
.
#calgarytower #yyc #yycliving #yycnow #yescalgarytower #travelalberta #albertatourism #exploreyyc #explorealberta #calgarydowntown #capturecalgary https://t.co/8D592SyMTh",#calgarytower #yyc #yycliving #yycnow #yescalgarytower #travelalberta #albertatourism #exploreyyc #explorealberta #calgarydowntown #capturecalgary,2021-04-11T14:00:34.000Z,,4,0,0,0,FALSE,FALSE
411,411,1.43E+18,1.18E+18,STOLEN - Black Giant Talon 27.5 1 in Downtown https://t.co/Q53vTEGwDw #yycbike https://t.co/oUHPGwcL38,#yycbike,2021-09-03T00:22:58.000Z,,0,0,0,0,FALSE,TRUE
2298,2298,1.42E+18,385593609,Interesting for #yycplan https://t.co/WkDlVQ7VHp,#yycplan,2021-08-03T23:46:11.000Z,,4,0,0,0,FALSE,FALSE
10790,10790,1.38E+18,293654204,"Car Detailing
Car Cleaning is our specialty it’s how we started. Today truck detailing for commercial fleets is just as popular.
403.250.3722
1725 32 Ave NE Calgary AB
https://t.co/bt2ATQxiuV

#yyc #yycnow #yycliving #yycroads #calgarylife #calgaryliving #calgarynow https://t.co/0sW5kSI510",#yyc #yycnow #yycliving #yycroads #calgarylife #calgaryliving #calgarynow,2021-03-26T15:00:01.000Z,,0,0,0,0,FALSE,FALSE
16788,4789,1.46E+18,1.18E+18,STOLEN - Gray Kona Shred in Downtown https://t.co/2GvVl2TH9N #yycbike,#yycbike,2021-11-25T00:34:55.000Z,,0,0,0,0,FALSE,TRUE
16268,4269,1.47E+18,1262770122,@asadyyc @NewTrinityHills Yes! I also can’t wait to bike from Strathcona Park to the new Calgary Farmer’s Market.,,2021-12-04T19:45:44.000Z,,1,0,0,0,FALSE,FALSE
14399,2400,1.48E+18,103680135,"Three hundred sixty degrees of views, which direction is your favourite? 🤩 

#yyc #yycliving #yycnow #views #city #mountains #capturecalgary #mycalgarytower #calgarytower #downtowncalgary https://t.co/brTFox6lW5",#yyc #yycliving #yycnow #views #city #mountains #capturecalgary #mycalgarytower #calgarytower #downtowncalgary,2022-01-13T20:45:04.000Z,,6,0,0,0,FALSE,FALSE
18453,6454,1.45E+18,1354634546,The Cercle Concept Bike? Idk about this… 🤔 #yycbike #yegbike https://t.co/MuPm8PJwp7,#yycbike #yegbike,2021-10-23T13:19:26.000Z,,3,1,2,0,FALSE,FALSE
21125,9126,1.44E+18,200140639,@ZwartblesIE Yet another reason to love goats. We have a successful program here where these lovely critters helping with weed control. https://t.co/74dhQY4L6P,,2021-09-09T14:07:08.000Z,,36,2,0,7,FALSE,FALSE
9336,9336,1.38E+18,125993246,"We have a few early mornings this week to prepare for deliveries, but look at that view from the barns 🥰 

#yyc #alberta #albertafarm #yycsmallbusiness #yycsupportlocal #nature  #sunrise #albertachickenfarm #calgary #yycnow #yycliving #barn #yyclocal https://t.co/5DaLf9DHF2",#yyc #alberta #albertafarm #yycsmallbusiness #yycsupportlocal #nature #sunrise #albertachickenfarm #calgary #yycnow #yycliving #barn #yyclocal,2021-04-19T17:25:03.000Z,,0,0,0,0,FALSE,FALSE
2555,2555,1.42E+18,277727944,"Good morning, #YYC! Sunrise today on July 30, 2021 at 05:59AM, with a high of 29C. Have a great day! #calgary #weather #kxcalgary #yycnow #yycliving",#YYC #calgary #weather #kxcalgary #yycnow #yycliving,2021-07-30T12:19:46.000Z,,0,0,0,0,FALSE,FALSE
6139,6139,1.40E+18,1.33E+18,"Offer in for my client and golf, what a great way to spend the weekend 
#realtorlife 
*
*
*
*
#yyc #yycliving #cirrealty #cirrealtor #sold #listed #newhome #realtorlife @ Calgary, Alberta https://t.co/DeNDECoVvW",#realtorlife #yyc #yycliving #cirrealty #cirrealtor #sold #listed #newhome #realtorlife,2021-06-05T17:04:14.000Z,,0,0,0,0,FALSE,FALSE
910,910,1.43E+18,293654204,"3M 2080 Gloss Black Roof Wrap for 2018 Ford F-150 @fordcanada giving it that two tone custom look and make it stand out of the crowd along with @fueloffroad wheels 🔥🔥🔥
#yyc #yycnow #hail #alberta #airdrie #cochrane #highriver #calgary #calgarylife #yycroads #CSN https://t.co/VhProQede4",#yyc #yycnow #hail #alberta #airdrie #cochrane #highriver #calgary #calgarylife #yycroads #CSN,2021-08-25T17:58:00.000Z,,0,0,0,0,FALSE,FALSE
11557,11557,1.37E+18,1.37E+18,Surprised to find out about @cityofcalgary's proposed Guidebook for Great Communities? You aren't the only one that feels left in the dark. #yycbuzz #yycliving #yycnow #yyclocal https://t.co/uTH1ErYWXv,#yycbuzz #yycliving #yycnow #yyclocal,2021-03-15T21:15:38.000Z,,3,0,2,2,FALSE,FALSE
11209,11209,1.37E+18,3000598092,"3348 #yycbike trips were counted on street on Fri Mar 19

Busiest:
5th at CPR: 1237
2nd and 12th: 437
5th and 15th: 401
*Incomplete Data",#yycbike,2021-03-20T12:32:24.000Z,,0,0,0,0,FALSE,TRUE
6974,6974,1.40E+18,1270653338,"BIKE RECOVERY: ""A neighbour spotted it in their alley and called it in to Calgary Police. CPS matched the serial from the report and Bike Index, called me, and returned it right away. Grateful to CPS, Bike Index, and the Bike Index community."" #bikeyyc @BikeIndexCalg @KonaWorld https://t.co/Ztx4ZisoZJ",#bikeyyc,2021-05-25T22:54:18.000Z,,6,0,0,42,FALSE,TRUE
16656,4657,1.46E+18,358865187,"#yycbike It's slick out there! Be VERY careful starting, braking, and turning.

Had several near-bails and one actual bail right as I got home. Pulled a pretty smooth penguin slide to avoid injury. https://t.co/1UTIfczikX",#yycbike,2021-11-27T17:57:46.000Z,,4,0,1,0,FALSE,FALSE
4111,4111,1.41E+18,1702579824,"“Downtowns, like investment portfolios, are more sustainable when they’re diverse. The past year has made that plainly clear…”
#YYC #yyccc #yycplan  https://t.co/7zYE5eThbf",#YYC #yyccc #yycplan,2021-07-07T18:30:31.000Z,,2,0,1,0,FALSE,TRUE
862,862,1.43E+18,277727944,"Good morning, #YYC! Sunrise today on August 26, 2021 at 06:40AM, with a high of 23C. Have a great day! #calgary #weather #kxcalgary #yycnow #yycliving",#YYC #calgary #weather #kxcalgary #yycnow #yycliving,2021-08-26T13:19:39.000Z,,0,0,0,0,FALSE,FALSE
19183,7184,1.45E+18,1286323430,@maxfawcett Griffith Woods Park in Discovery Ridge. But basically riding a bike anywhere in Calgary… river trails and neighbourhoods.,,2021-10-11T13:39:59.000Z,,0,0,0,0,FALSE,TRUE
1093,1093,1.43E+18,103680135,"Sweet dreams, Calgary. 😴 (📸: rillyvisuals on Instagram)
.
.
#calgarytower #yyc #yycliving #yycnow #mycalgarytower #travelalberta #albertatourism #exploreyyc #calgarydowntown #capturecalgary https://t.co/kBDeJjV2KE",#calgarytower #yyc #yycliving #yycnow #mycalgarytower #travelalberta #albertatourism #exploreyyc #calgarydowntown #capturecalgary,2021-08-23T03:47:01.000Z,,14,0,1,1,FALSE,FALSE
7404,7404,1.39E+18,293654204,"'Nixon: Kananaskis Conservation Pass will ensure sustainable future for the popular park'
@calgaryherald
403.250.3722
1725 32 Ave NE Calgary AB
https://t.co/H25lIEH7nH

https://t.co/GOVyylX0kw

#yyc #yycnow #yycliving #yycroads #calgarylife #calgaryliving #calgarynow",#yyc #yycnow #yycliving #yycroads #calgarylife #calgaryliving #calgarynow,2021-05-18T15:57:00.000Z,,0,0,0,0,FALSE,TRUE
2982,2982,1.42E+18,26996866,"How cute are these cactus pet rocks!? Make your own little pet rock by following the instructions here: https://t.co/HFRWQARX21

#yyckids #yyc #yyccharity #yycliving #momlife
#kidscrafts #crafts #craftideas #cactus #petrock #summercrafts #summer",#yyckids #yyc #yyccharity #yycliving #momlife #kidscrafts #crafts #craftideas #cactus #petrock #summercrafts #summer,2021-07-23T18:01:32.000Z,,1,0,0,1,FALSE,FALSE
18209,6210,1.45E+18,8.28E+17,I love riding at night. Nearly as good as riding when it’s snowing heavily. A difference sense of sounds and speed (and unseen potholes) completely changes everything! #yycbike,#yycbike,2021-10-28T02:39:32.000Z,,11,0,0,0,FALSE,FALSE
10619,10619,1.38E+18,65679261,"Reservations open up on a rolling schedule beginning in April. @DailyHiveYYC has your guide to make your camping reservations (after April 9), and start planning those summer adventures.

https://t.co/LGki4g1Crb",,2021-03-29T20:21:26.000Z,,4,0,0,0,FALSE,TRUE
20720,8721,1.44E+18,1.27E+18,"Wondering what a little over $415k can buy you in the highly sought after community of Livingston YYC? Well, here it is…watch and leave a comment  #calgary  #yyc  #yycliving  #yycnow  #capturecalgary  #captureyyc  #calgarybuzz  #calgaryisbeautiful  #alberta  #sharecalgary https://t.co/0gC8kyJxWO",#calgary #yyc #yycliving #yycnow #capturecalgary #captureyyc #calgarybuzz #calgaryisbeautiful #alberta #sharecalgary,2021-09-14T02:15:13.000Z,,0,0,0,0,FALSE,TRUE
6033,6033,1.40E+18,993692742,"Best dry-erase 
#prizewheel deal! Promo on your 
#Promotions $150 #specialBUY #yyc #smallbusinessowners #cardealers #tradeshow #yycliving #calgarybusiness #yycschools #advertise #businessyyc #party #calgary #pickupandsave https://t.co/PhiAYxCIx4",#prizewheel #Promotions #specialBUY #yyc #smallbusinessowners #cardealers #tradeshow #yycliving #calgarybusiness #yycschools #advertise #businessyyc #party #calgary #pickupandsave,2021-06-07T18:24:07.000Z,,0,0,0,0,FALSE,FALSE
9433,9433,1.38E+18,73037632,"Register now! The 2021 #Calgary Horticultural Society Virtual Garden Show features keynote speakers, plant, soil &amp; water experts, an exhibitor hall &amp; a 50/50 raffle. Enjoy 2 days of learning from the comfort of home! @yycgardening https://t.co/G5NDwz9ZDC #yycliving #yycevents https://t.co/RUzlC6xPl0",#Calgary #yycliving #yycevents,2021-04-17T19:40:38.000Z,,0,0,0,0,FALSE,TRUE
5937,5937,1.40E+18,80623746,#WednesdayWordsOfWisdom #BeRelentless #YYC #YYCRealtor #YYCRealEstate #realestateagent #realtor #Calgary #lifeisgood #itsagreatdaytobealive #CREB #yyc #calgary #calgaryrealestate #realtor #realestate #yycliving #yycnow... https://t.co/vaQXQaQ23V https://t.co/LNedYmsHfy,#WednesdayWordsOfWisdom #BeRelentless #YYC #YYCRealtor #YYCRealEstate #realestateagent #realtor #Calgary #lifeisgood #itsagreatdaytobealive #CREB #yyc #calgary #calgaryrealestate #realtor #realestate #yycliving #yycnow,2021-06-09T15:06:09.000Z,,0,0,0,0,FALSE,FALSE
9787,9787,1.38E+18,9.88E+17,"It would be awesome if drivers didn't stop in the middle of the crosswalk of 24th Ave at Crowchild Trail NW, while waiting on red. At least then pedestrians and cyclists could safely cross the street. #yycbike #yycwalk",#yycbike #yycwalk,2021-04-12T23:53:04.000Z,,4,0,1,0,FALSE,TRUE
144,144,1.44E+18,365249229,Closed Parks - Branching Out Tree Program request at 179 Auburn Sound Cir SE Auburn Bay https://t.co/VG1C7a1sJU. Completed - close sr.,,2021-09-07T15:26:33.000Z,"{'coordinates': {'type': 'Point', 'coordinates': [-113.9638373, 50.8946785]}, 'place_id': '53504716d445dcad'}",0,0,0,0,FALSE,TRUE
19094,7095,1.45E+18,2453802589,"Q on cycling and walking paths. 

Hall: appreciates the design of the cycling paths, the systems of older areas are difficult to connect with newer areas. Bike lanes don't work with the flow of traffic, they should have their own area inter-connected throughout Calgary.",,2021-10-13T02:28:13.000Z,,0,0,1,0,FALSE,FALSE
48,48,1.44E+18,365249229,Closed Parks - Branching Out Tree Program request at 12 Lake Adams Pl SE https://t.co/ycCrael20M. Completed - close sr. https://t.co/VXamO0ZjCF,,2021-09-08T15:45:26.000Z,"{'coordinates': {'type': 'Point', 'coordinates': [-114.06465278, 50.94127222]}, 'place_id': '53504716d445dcad'}",0,0,0,0,FALSE,TRUE
531,531,1.43E+18,52450949,Looking for a police procedural set in picturesque Calgary Parks? @calgaryparks @cityofcalgary #yyc #books #amreading #mystery #booklaunch https://t.co/c9ZFMy5Grj https://t.co/YvwEdCvwhv,#yyc #books #amreading #mystery #booklaunch,2021-09-01T00:31:30.000Z,,3,0,0,1,TRUE,TRUE
5950,5950,1.40E+18,277727944,"Good morning, #YYC! Sunrise today on June 9, 2021 at 05:22AM, with a high of 16C. Have a great day! #calgary #weather #kxcalgary #yycnow #yycliving",#YYC #calgary #weather #kxcalgary #yycnow #yycliving,2021-06-09T11:21:36.000Z,,1,0,0,0,FALSE,FALSE
3803,3803,1.41E+18,112794611,We have a great menu for you this week including Chicken Hand Pies daily from noon to 2pm and a tasty Lemon Cake with fresh BC berries 🍓 #eatlocal #mardaloop #yycfood #yyceats #yyc #calgary #yycliving #abontheplate #yyctakeout https://t.co/UkqjyecpjI,#eatlocal #mardaloop #yycfood #yyceats #yyc #calgary #yycliving #abontheplate #yyctakeout,2021-07-12T18:36:15.000Z,,2,0,0,2,FALSE,FALSE
12592,593,1.50E+18,36433167,"Hello, everyone! We hope you had an amazing long weekend! If you're looking to start the week off with a new job head on over to https://t.co/TAAoZl33Zq and APPLY NOW❗ #yycbusiness #yycliving #yyclocal #jobs https://t.co/4dfQekgWmM",#yycbusiness #yycliving #yyclocal #jobs,2022-02-22T23:01:35.000Z,,2,0,0,0,FALSE,FALSE
2445,2445,1.42E+18,365249229,Opened Garbage in a Park request via iphone at 700 11 St SE https://t.co/Zd1uPHIo1h. Abandoned construction sign leaning against tree beside bike path. about half a km west of the 12 st bridge on the south side of the river. https://t.co/4X6YN301cU,,2021-07-31T22:41:16.000Z,"{'coordinates': {'type': 'Point', 'coordinates': [-114.03563865, 51.04362358]}, 'place_id': '53504716d445dcad'}",0,0,0,0,FALSE,TRUE
18796,6797,1.45E+18,537705327,@Crackmacs Or ride a bike #yycbike,#yycbike,2021-10-17T22:16:30.000Z,,3,0,1,0,FALSE,FALSE
15892,3893,1.47E+18,24798218,Heads up #yycbike if you're heading out for a ride on this balmy Saturday https://t.co/VrtrOVEzrt,#yycbike,2021-12-11T16:53:58.000Z,,3,0,0,2,FALSE,TRUE
5209,5209,1.41E+18,20282233,Happy #neighbourday #yyc!  Bentley and I are hitting some dog parks to say hello and share some treats! Hope to see you! https://t.co/Ed9dfNyZru,#neighbourday #yyc,2021-06-19T16:02:06.000Z,{'place_id': '53504716d445dcad'},5,0,0,1,FALSE,FALSE
3303,3303,1.42E+18,813916004,Oh it’s the weekend?!  Let me find a mountain…. Epic adventure with @thehornyyak @LVSMITS_KC getting to the summit of Gibraltar Mountain.   This is a little look at the action ⛰🙌🏻🇨🇦#hiking #outdoors #adventure #peaks #summit #rockymountains #kananaskis #yycliving @AllTrails https://t.co/AwQJsKzvxa,#hiking #outdoors #adventure #peaks #summit #rockymountains #kananaskis #yycliving,2021-07-18T21:22:20.000Z,,5,0,1,0,FALSE,FALSE
18812,6813,1.45E+18,1.38E+18,"Community Safety Action 4: Smart City Planning

#Spencerfor12 #yyccc #yycliving #yycnow  #yycvotes #yycvote https://t.co/R1SaC6lkPC",#Spencerfor12 #yyccc #yycliving #yycnow #yycvotes #yycvote,2021-10-17T16:53:53.000Z,,1,0,1,0,FALSE,FALSE
5221,5221,1.41E+18,69941209,"Arriving next week, Panaracer's Limited Edition 2021 Gravelking tires in pink or blue. 

These will sell out quick, reserve yours now -&gt; https://t.co/87nFsPNIy4 #yycbike #yegbike @AlbertaGravel https://t.co/gMdaxCEqzs",#yycbike #yegbike,2021-06-19T12:04:20.000Z,,3,1,1,1,FALSE,FALSE
11793,11793,1.37E+18,1354634546,There’s a wonderful sense of satisfaction in knowing that you can fix &amp; maintain something yourself. 🙂👍🏻 #yyc #yycbike #yegbike https://t.co/ZKyo7nKaUD,#yyc #yycbike #yegbike,2021-03-12T15:07:58.000Z,,1,0,1,0,FALSE,FALSE
6576,6576,1.40E+18,459855232,@desmondbliek I agree With Desmond that the pathways are a Calgary feature. Imagine the future when they are truly connected and open 4 seasons. I don’t think it’s a big dream.,,2021-05-31T13:06:05.000Z,,4,0,0,0,FALSE,TRUE
5763,5763,1.40E+18,389067673,"Audi Q5 driver hits a 16-year-old on a bike, breaking his nose.

She proceeds to drive him to the hospital, drop him at the front entrance, hand him $100, and drive off.

Doesn't identify herself. Doesn't inform police.

Now police are looking for her.

https://t.co/10vMdwa1ZB",,2021-06-11T19:10:28.000Z,,27,4,1,21,FALSE,TRUE
14299,2300,1.48E+18,470062345,"I remembered doing Arithmetic with my father. It was frustrating. He tried to get through to me, but his undiagnosed, uncontrolled ADHD got in the way. Today, I'm working with my kid on multiplication &amp; I'm realizing: the past, present &amp; the future #BeingDad #YYCliving https://t.co/QAX628cm9N",#BeingDad #YYCliving,2022-01-16T00:07:06.000Z,,5,0,0,0,FALSE,FALSE
17942,5943,1.46E+18,18982486,TRAFFIC: In the SE on the ramp from 17 Ave WB to NB Deerfoot Tr. Truck has landed on it's side. Emerg crews on scene. #yyc #yyctraffic #yycroads #abroads #660traffic https://t.co/IuVuiQkYp3,#yyc #yyctraffic #yycroads #abroads #660traffic,2021-11-02T15:45:31.000Z,,1,0,2,0,FALSE,TRUE
11157,11157,1.37E+18,87113355,"In Calgary, the wind doesn’t blow. It sucks. #yycbike https://t.co/a84qx0gQLH",#yycbike,2021-03-21T01:43:52.000Z,,6,0,1,0,FALSE,FALSE
14433,2434,1.48E+18,1.16E+18,#yycbike I know there are a lot of you that use this area! https://t.co/yGMhHe3uLA,#yycbike,2022-01-13T00:08:08.000Z,,11,0,0,2,FALSE,FALSE
10028,10028,1.38E+18,3000598092,"1357 #yycbike trips were counted on MUPs on Thu Apr 08

Busiest:
NBR near 19 St NW: 411
Peace Bridge: 338
Nose Creek: 166
*Incomplete Data",#yycbike,2021-04-09T12:32:30.000Z,,1,0,0,0,FALSE,TRUE
406,406,1.43E+18,9.32E+17,"Culture, golf, the Rocky Mountains…smiles 😁

Thanks to @thelinksofge and @TownofCochrane for a great day. 

#boostinnovation #culture #golf #data #cochrane #rockymountains #smile #business #yyc #yycliving https://t.co/kddMbFW6M5",#boostinnovation #culture #golf #data #cochrane #rockymountains #smile #business #yyc #yycliving,2021-09-03T01:17:05.000Z,{'place_id': '53504716d445dcad'},1,0,0,1,FALSE,FALSE
4814,4814,1.41E+18,9.08E+17,"City of Calgary prepared as Alberta heads into a heat wave | Watch News Videos Online

Water fountains and splash parks are opening! 

Stay safe from the heat and have fun 

⁦@HABschoolCBE⁩  https://t.co/cRZ6lRinwP",,2021-06-25T14:35:59.000Z,,4,0,0,0,FALSE,FALSE
20568,8569,1.44E+18,69941209,Car Dependency is a Spectrum. Where does your Calgary community fit? #yycbike https://t.co/POXOc4opFY via @MattPinder1,#yycbike,2021-09-16T14:01:20.000Z,,3,0,0,1,FALSE,TRUE
4172,4172,1.41E+18,29007155,Old sofas &amp; canola fields in the city. #greenway #mattamygreenway #roadslikethese #surprisegravel #roadbike #roadbikepics #handlebarview #yycbike #adventurecycling https://t.co/r0Ezf77uQQ,#greenway #mattamygreenway #roadslikethese #surprisegravel #roadbike #roadbikepics #handlebarview #yycbike #adventurecycling,2021-07-06T20:10:43.000Z,,1,0,0,0,FALSE,TRUE
7329,7329,1.40E+18,9.11E+17,Wellness Wednesday #thelashnestyyc #yyclashes #lashes #shoplocalyyc #legacyyyc #lashextensions #colorlashes #lash #lashlift #lashliftandtint #volumelashes #waxing #lashescalgary #lashtherapy  #yycliving #yycbusiness #yycsmallbusiness #yycwomen #waldenyyc #yycchaparral #dewinton https://t.co/gIklFMnclC,#thelashnestyyc #yyclashes #lashes #shoplocalyyc #legacyyyc #lashextensions #colorlashes #lash #lashlift #lashliftandtint #volumelashes #waxing #lashescalgary #lashtherapy #yycliving #yycbusiness #yycsmallbusiness #yycwomen #waldenyyc #yycchaparral #dewinton,2021-05-19T17:11:03.000Z,,1,0,0,0,FALSE,FALSE
7579,7579,1.39E+18,103680135,"It's the weekend, Calgary! How are you making the most of it? (📸: YYC Street Photography)
.
.
#calgarytower #yyc #yycliving #yycnow #mycalgarytower #travelalberta #albertatourism #exploreyyc #explorealberta #calgarydowntown #capturecalgary https://t.co/p1OeU1LQ7H",#calgarytower #yyc #yycliving #yycnow #mycalgarytower #travelalberta #albertatourism #exploreyyc #explorealberta #calgarydowntown #capturecalgary,2021-05-15T18:16:02.000Z,,15,0,0,3,FALSE,FALSE
11924,11924,1.37E+18,1703730890,"🐶🐾🐾🖤 #yycparks #doggietime #stretchthoselegs #happyhumpday @ Calgary, Alberta https://t.co/FKW1eRotA7",#yycparks #doggietime #stretchthoselegs #happyhumpday,2021-03-10T13:36:27.000Z,"{'coordinates': {'type': 'Point', 'coordinates': [-114.057, 51.045]}, 'place_id': '53504716d445dcad'}",0,0,0,0,FALSE,FALSE
15775,3776,1.47E+18,87878273,"Check This Out!
https://t.co/nuVox9Z272
#calgaryhomes #calgarybuzz #yychomes #yycliving #calgaryrealestate #yycrealestate #calgaryrealestate #yycrealtor #yyccalgary #therealestatecompany",#calgaryhomes #calgarybuzz #yychomes #yycliving #calgaryrealestate #yycrealestate #calgaryrealestate #yycrealtor #yyccalgary #therealestatecompany,2021-12-14T01:01:27.000Z,,0,0,0,0,FALSE,FALSE
18201,6202,1.45E+18,15982862,"@FullLaneFemme It would be great to see what it looks like in other seasons. Are leaves, snow, litter cleared away? Here in Calgary I haven't seen the little machines for that we use in Germany and NL. (Of course I have yet to see a proper bike path either.)",,2021-10-28T10:09:36.000Z,,0,0,0,0,FALSE,FALSE
16729,4730,1.46E+18,1096817984,@cityofcalgary has anyone studied why there is always a backup on northbound Sarcee from West hills to Bowtrail? Even mid day? Is the light too short? #curious #yycroads #slowroadtohome,#curious #yycroads #slowroadtohome,2021-11-26T00:06:51.000Z,,0,0,0,0,FALSE,TRUE
8732,8732,1.39E+18,18984207,"CRASH in the NE on Memorial Dr, WB at D'Foot, blocks multiple lanes.  Emerg crews on scene. #yyc #yyctraffic #yycroads #abroads https://t.co/DrCiR7HRes",#yyc #yyctraffic #yycroads #abroads,2021-04-28T16:46:01.000Z,,0,0,1,2,FALSE,TRUE
7440,7440,1.39E+18,1343278758,Another #beautifulday for a #bike #bikelife #nofilters #yyc #yycliving https://t.co/IcGPm4dLIF,#beautifulday #bike #bikelife #nofilters #yyc #yycliving,2021-05-18T01:09:41.000Z,,0,0,0,0,FALSE,FALSE
17070,5071,1.46E+18,1.16E+18,"That’s the post 😊 

#forgiveness #forgive #forgiveyourself #selfcare #selflove #kindness #selfcompassion #mentalhealth #mentalhealthawareness #mentalhealthmatters #friday #fridayfeeling #yyc #yycliving https://t.co/u6ngoBqRXg",#forgiveness #forgive #forgiveyourself #selfcare #selflove #kindness #selfcompassion #mentalhealth #mentalhealthawareness #mentalhealthmatters #friday #fridayfeeling #yyc #yycliving,2021-11-19T15:22:40.000Z,,2,0,1,0,TRUE,FALSE
15352,3353,1.47E+18,125082324,😳👇 #yyc #yycplan Say what @NHLFlames ??  That’s seriously offside and poor form. 😡 https://t.co/KXoWVqhSxE,#yyc #yycplan,2021-12-22T00:45:28.000Z,,11,0,5,0,FALSE,FALSE
